X,Y,id,name
7.5329468,47.7102932,node/30916341,Rheinweiler
7.5235689,47.6862094,node/30916346,Kleinkems
7.5396199,47.6584833,node/30916358,Istein
8.8492931,48.9487272,node/30960702,Mühlacker
7.7033313,47.9118288,node/30976307,Bad Krozingen
8.8958654,48.9131928,node/31003625,Großglattbach
9.4000529,48.0761346,node/31052234,Hundersingen
9.4647062,48.814079,node/31057338,Rohrbronn
9.3755172,48.0807641,node/31057577,Beuren
9.3457484,48.0692277,node/31057578,Blochingen
9.4346544,48.0600681,node/31057579,Herbertingen
9.3647571,48.7837386,node/31066738,Strümpfelbach
11.6776899,47.8483168,node/31072723,Großhartpenning
8.9984298,48.4825364,node/31093153,Bühl
9.0332521,48.4915715,node/31093156,Weilheim
9.0169038,48.4896208,node/31093159,Kilchberg
9.3365463,48.6265854,node/31153067,Nürtingen
9.2641176,48.611973,node/31153069,Neckartailfingen
9.2330064,48.5905969,node/31153070,Neckartenzlingen
9.1291037,48.5020728,node/31159206,Jettenburg
12.220026,48.0615171,node/31269193,Wasserburg am Inn
9.1540193,48.5144104,node/31273267,Wannweil
9.7899938,48.0984413,node/31372616,Biberach an der Riß
9.8846843,48.1355236,node/31372617,Maselheim
9.8771587,48.2305342,node/31372618,Laupheim
9.9512104,48.0711222,node/31372619,Ochsenhausen
9.8683942,48.1537438,node/31382966,Sulmingen
9.8562053,48.1533767,node/31382967,Äpfingen
9.864963,48.1206885,node/31382968,Laupertshausen
9.8630576,48.1105255,node/31382969,Ellmannsweiler
9.8959514,48.1500776,node/31382970,Heggbach
8.0702978,47.6311262,node/31450236,Rüßwihl
8.0864903,47.6247411,node/31450237,Tiefenstein
8.0731225,47.6195223,node/31450238,Niederwihl
8.0481705,47.6211557,node/31450239,Oberwihl
8.0259978,47.660436,node/31450240,Segeten
8.0471098,47.6647046,node/31450241,Strittmatt
9.3668947,48.6475985,node/31550374,Oberboihingen
9.3554739,48.6566983,node/31550394,Unterensingen
9.3478133,48.6423531,node/31550395,Zizishausen
9.5326377,48.5404565,node/31608420,Schopfloch
9.4661414,48.7905045,node/31615032,Engelberg
9.4554452,48.7601985,node/31615034,Hohengehren
9.4459231,48.7451811,node/31615035,Baltmannsweiler
9.4576949,48.6702793,node/31621092,Notzingen
9.4537835,48.6161538,node/31621095,Dettingen unter Teck
9.4839258,48.6150601,node/31621097,Nabern
9.5109162,48.5786332,node/31621104,Ochsenwang
7.781347,48.0533687,node/31669231,Hugstetten
9.4622117,48.8293756,node/31823295,Hößlinswart
9.4621689,48.7098725,node/31920626,Reichenbach an der Fils
11.213275,48.0346668,node/31925403,Seefeld
11.1828225,47.9746379,node/31925415,Andechs
11.0286344,47.6155933,node/31925434,Unterammergau
11.0673611,47.5966949,node/31925454,Oberammergau
11.0939733,47.5692548,node/31925458,Ettal
11.0259498,47.4753212,node/31925464,Grainau
12.1598525,48.1238948,node/31935351,Rechtmehring
11.8744034,48.4277924,node/31947417,Oberhummel
8.7985138,48.3675198,node/31950054,Haigerloch
8.8877867,48.3789351,node/31950061,Rangendingen
9.2114144,48.4919508,node/31985630,Reutlingen
11.7127363,47.8696364,node/32039612,Marschall
9.5179249,48.5332835,node/32043162,Gutenberg
9.4612632,48.5244177,node/32043166,Grabenstetten
10.5167978,48.8196556,node/32244971,Reimlingen
11.6680276,47.8127006,node/32434431,Piesenkam
11.681242,47.7946444,node/32434432,Schaftlach
8.2380728,48.9516939,node/32444078,Au am Rhein
11.7133362,47.832264,node/32453712,Oberwarngau
11.7361983,47.8423949,node/32453713,Osterwarngau
10.1106691,48.7855073,node/32517878,Oberkochen
8.6346048,48.9332707,node/32541895,Ersingen
9.7771381,48.9805121,node/32548598,Unterrot
11.7721415,47.8689211,node/32559986,Mitterdarching
8.6248341,48.9667977,node/32586939,Königsbach-Stein
8.6229305,48.9470879,node/32639283,Bilfingen
10.67331,48.4890443,node/32702522,Emersacker
12.2631336,47.6911052,node/32846631,Sachrang
8.2798439,48.8701198,node/32919102,Muggensturm
11.1169248,48.1989776,node/33022041,Nassenhausen
11.1751031,47.9056634,node/33047449,Pähl
9.6249018,48.856926,node/33050285,Breitenfürst
9.6347406,48.8749241,node/33050286,Welzheim
9.3555873,48.7714023,node/33069174,Lobenrot
9.3794273,48.7586035,node/33075037,Schanbach
9.3928765,48.74818,node/33075038,Aichschieß
9.3913928,48.7797782,node/33075039,Aichelberg
9.4766259,48.7338334,node/33078959,Hegenlohe
9.4636337,48.5624896,node/33078962,Unterlenningen
11.716512,47.8962011,node/33197414,Föching
11.948015,48.9685055,node/33208259,Schneckenbach
10.7814824,48.2281905,node/33343289,Großaitingen
10.8570182,48.2382121,node/33343291,Oberottmarshausen
10.8410767,48.2196501,node/33343292,Kleinaitingen
10.6891239,48.1839819,node/33368063,Schwabegg
10.7862053,48.273622,node/33368075,Straßberg
10.8337852,48.2687941,node/33368076,Bobingen
10.7311716,48.2578102,node/33368077,Reinhartshausen
10.7350176,48.2500611,node/33368078,Hardt
10.7335841,48.23512,node/33368079,Reinhartshofen
10.6873204,48.2161805,node/33368081,Klimmach
12.0440495,48.9381757,node/33454191,Bad Abbach
9.4738062,48.9575768,node/33474467,Steinbach
9.4989607,48.9482596,node/33474556,Mittelbrüden
9.4793042,48.9301424,node/33474915,Unterweissach
9.4339323,48.9163903,node/33482883,Waldrems
9.4432306,48.9204778,node/33482884,Heiningen
9.5014134,48.9218854,node/33532722,Oberweissach
9.5036864,48.9376282,node/33532723,Unterbrüden
9.4362145,48.9722876,node/33533720,Strümpfelbach
10.4951425,48.5812547,node/33534388,Dillingen an der Donau
9.4679753,48.9073065,node/33575291,Allmersbach im Tal
9.4622097,48.9434543,node/33585992,Sachsenweiler
7.7481389,47.6395447,node/33615144,Höllstein
10.4566819,48.6050787,node/33701317,Schabringen
10.4603218,48.6356396,node/33701429,Bergheim
10.51476,48.6230684,node/33701430,Mörslingen
9.3997185,48.9653254,node/33796070,Großaspach
9.3725836,48.9012948,node/33982263,Weiler zum Stein
9.3907555,48.9264459,node/33982305,Erbstetten
8.2546132,48.9390513,node/34006666,Würmersheim
9.2890186,48.9802924,node/34022683,Kleinbottwar
11.8204737,48.385876,node/34027376,Eittingermoos
9.5010309,48.0158071,node/34032963,Bad Saulgau
11.5622206,47.9920107,node/34034808,Kreuzpullach
9.2965371,48.0731597,node/34041428,Scheer
10.507461,48.2021943,node/34043285,Haselbach
9.4841619,48.9186054,node/34085564,Cottenweiler
10.1254726,48.8567983,node/34197065,Röthardt
11.8137752,47.9195537,node/34220024,Aschbach
10.5327353,48.2935251,node/34458394,Ziemetshausen
9.4659153,48.8538933,node/34486948,Ödernhardt
9.5017488,48.8546686,node/34489075,Vorderweißbuch
9.5219365,48.8745731,node/34489198,Schlechtbach
9.5411998,48.8427963,node/34489208,Miedelsbach
12.0188993,48.9471508,node/34518949,Oberndorf
9.911135,48.4550238,node/34533308,Bollingen
9.9124332,48.4812825,node/34533309,Tomerdingen
11.7021625,48.048083,node/34556365,Hohenbrunn
11.7347207,47.9932118,node/34557182,Dürrnhaar
10.7571408,48.1479335,node/34557408,Langerringen
10.7548883,48.1369591,node/34557678,Westerringen
10.7430334,48.1194776,node/34557679,Falkenberg
10.7411259,48.092884,node/34557681,Lamerdingen
10.7726383,48.1049834,node/34557682,Schwabmühlhausen
10.7153709,48.1215488,node/34557683,Gennach
10.8605317,48.0871324,node/34557684,Kaufering
